-8.116915,-2.781415,-19.980163,-1.257252,1.623499,-8.447425,-0.839933,1.667109,-0.441459,0.332036,6.721904,-14.422232,2.737148,2.977737,6.182055,13.680018,3.810025,5.003922,11.691508
-9.769833,-4.293431,-22.876936,-1.603052,3.296605,-10.143191,1.493935,3.599725,1.247044,-1.416876,2.983932,-13.861311,3.681743,1.355352,3.081056,12.073243,3.957610,13.709804,13.641657
-8.238453,2.863447,-20.903029,-0.930663,3.668406,-11.504417,-5.264134,6.392309,3.219669,0.483177,3.545708,-14.225910,11.044404,2.632410,2.480674,10.565347,-3.901305,10.384314,7.791211
-2.501854,2.314641,-20.800488,-0.258274,3.916274,-11.204486,-4.492943,7.797848,-0.059922,-1.093004,3.696956,-9.430030,-1.325902,-2.443244,3.063569,10.853742,5.138293,9.756863,7.152667
-4.130465,-6.365454,-22.389868,-0.104585,1.871366,-9.289540,1.879530,6.457038,-1.082765,-1.654383,2.811078,0.862882,-8.727382,-5.244953,3.092714,9.510643,12.296178,10.650980,9.689586
-5.394461,-8.101472,-21.193561,0.855970,1.995300,-6.267155,-3.792782,6.715953,0.662562,0.958190,2.378943,7.453712,0.873838,-0.749187,2.130938,7.104601,7.425864,1.082353,6.030900
-10.839368,-9.669490,-23.663081,-0.181430,6.209049,-3.083268,2.863813,10.488716,0.354086,-2.906691,-2.115267,6.752560,2.737148,-5.082063,-2.759548,8.159304,12.960311,2.807843,7.100893
-5.564614,-2.378210,-20.817578,0.779126,5.713313,-4.709819,1.991150,9.582513,4.031449,-2.841917,-3.454887,-4.325643,0.951476,-3.146929,-4.012772,7.681392,8.458961,7.152941,5.029938
-7.023072,4.431464,-21.560998,-0.296696,2.491035,-1.156786,0.641566,8.537606,3.844739,-6.037461,-4.492012,-1.212528,3.280613,-4.821439,-4.053574,2.918746,11.392218,7.701961,5.513161
-3.449851,2.941848,-22.406958,-0.949874,1.003830,-3.463951,1.372168,7.705379,1.636698,-7.592050,-3.714168,-2.558740,8.676448,-6.287449,-2.188312,1.056535,14.786679,7.529412,6.013642
0.463676,0.533822,-20.621042,-0.508019,-0.855177,-6.670909,0.773480,4.838819,2.927428,-2.453269,-1.726345,-0.287007,5.389776,-2.358541,0.376425,1.526207,14.952712,-1.505882,5.357839
3.234745,-3.856626,-23.902342,-2.563607,-0.173541,0.400549,1.970855,3.803159,3.000488,-2.431678,-4.405585,-3.091615,14.279316,-1.915480,-1.762799,3.363699,17.369421,-9.725490,6.496864
3.915358,-3.509422,-22.560769,-2.294652,-2.900084,-3.533165,-3.376745,-0.404211,4.412985,0.850233,-3.368460,-9.934859,22.780667,1.049119,-0.486259,4.410163,6.023804,2.949020,6.048157
1.970748,-0.966995,-21.595178,-1.007507,-3.457786,-3.360128,-3.183948,-0.552163,1.506813,-0.358892,-2.871504,-7.298528,-0.497765,-4.932204,0.965148,7.392996,16.649943,13.301961,8.481529
7.026734,3.860258,-22.415503,-3.178363,-4.387289,1.127306,-1.002289,0.465003,2.602716,-2.863508,-4.686473,1.704265,-5.634806,-9.010971,-0.631983,6.354772,23.678691,11.576471,-4.444678
8.387961,3.221851,-22.364233,-4.907362,-8.972839,-1.064500,-3.183948,-2.540261,4.753933,-0.056611,-3.606134,17.830762,-4.884306,-6.554589,-0.608667,3.718013,22.184390,8.109804,-9.345937
5.738430,1.687434,-20.680858,-2.198596,-4.201389,3.296040,-0.139773,1.583886,2.886839,0.461585,-3.670954,10.875334,-13.437415,-7.447227,-2.782864,8.118105,21.612497,-5.239216,3.683818
-1.213550,1.732235,-19.937438,-0.565652,-1.722713,2.511604,1.037308,3.276081,3.300847,-0.207752,-3.195605,4.985657,-9.581399,-5.740139,-3.657206,10.046235,15.469261,-0.015686,3.614786
8.776883,-3.621424,-24.021973,-2.275441,-0.979110,3.330648,-1.184939,3.146624,-0.839231,-5.584039,-4.124697,9.753491,-6.217090,-7.408133,-4.030259,7.821469,18.236484,7.294118,1.992538
12.568872,-7.575067,-27.269093,-3.274418,1.499565,4.634195,-0.515221,6.364569,-6.667811,-10.463722,-4.124697,10.426596,-6.333547,-13.311269,-2.561364,10.565347,20.210437,8.235294,7.670405
14.513481,-4.685435,-26.679484,-3.812329,-3.891554,0.354406,-4.604562,2.221927,-5.523201,-8.736400,-4.038270,10.146136,3.901717,-9.186893,-2.905272,7.013962,25.818677,8.501961,1.716411
18.815930,-2.826215,-26.952926,-5.349218,-3.271885,3.446006,-6.491951,-0.394965,-1.675364,-7.009079,-7.279286,10.819242,-0.006058,-5.870451,-5.487495,5.843900,29.951064,2.023529,1.837217
17.041474,-2.579812,-25.594263,-6.194507,-2.590249,3.699794,-6.207828,-0.210025,2.261769,-4.202182,-7.344106,14.268910,-2.257557,-5.160250,-7.224521,5.745022,26.851774,-0.141176,-0.043900
21.222385,2.404242,-22.253147,-7.846662,-6.618097,5.084092,-6.502098,-0.829572,6.336904,-2.669184,-8.338018,21.925490,4.147570,-7.603601,-10.803494,-2.189975,25.375921,-0.768627,-9.967224
27.007599,3.658656,-26.619669,-14.954772,-12.257084,10.529000,-5.182956,-5.009201,6.288197,-6.922713,-12.810620,32.695186,2.737148,-14.686061,-12.103349,-5.222248,36.666194,2.603922,-6.256764
36.682033,5.461875,-27.354543,-16.069017,-14.425925,10.355962,-8.511254,-11.102953,5.841718,-8.369345,-14.063813,37.238651,8.016526,-12.672740,-13.053468,-7.150378,43.012360,-3.592157,-10.088029
39.428794,4.420264,-28.508125,-15.396628,-11.513481,8.198764,-10.977035,-6.701396,4.039567,-10.614862,-14.733623,36.088762,5.312139,-9.636469,-12.913573,-6.861982,38.215839,-2.352941,-5.393866
47.985077,1.004227,-33.199359,-19.795972,-16.160998,12.374731,-11.545281,-7.644587,3.528145,-13.939956,-19.271046,44.698909,20.555047,-10.040436,-15.793072,-9.416342,37.809979,-5.207843,-5.790799
56.735821,1.385031,-31.080186,-22.485527,-21.985885,15.316365,-10.966888,-14.884962,5.062409,-13.939956,-21.561364,51.317784,18.148272,-10.724575,-15.332586,-10.413367,41.444266,-6.321569,-9.622065
60.965347,1.709834,-34.335851,-26.635126,-27.748806,12.870771,-10.185550,-16.299748,5.630655,-16.379797,-22.533669,49.270420,28.163561,-11.512963,-13.764599,-14.558022,44.930968,-3.435294,-5.980636
66.215793,6.133883,-32.883192,-25.155871,-28.244541,14.808789,-13.219577,-14.330144,8.122820,-15.192264,-21.647791,47.840070,20.813840,-12.653193,-14.551507,-16.016480,50.244038,-8.658824,-11.554955
68.014557,10.647532,-32.361944,-25.597726,-24.960296,13.632136,-14.873579,-14.459602,6.750912,-14.177462,-22.144747,48.681453,0.278614,-13.259144,-14.079362,-11.525750,46.351476,-1.364706,-5.428382
61.111192,12.204349,-34.959640,-27.883848,-24.898329,10.090639,-17.877165,-16.900801,6.361257,-14.738842,-24.370245,63.265415,27.568338,-13.382940,-17.897322,-14.805219,34.600000,0.611765,-7.999817
59.093660,12.137148,-31.379263,-25.002182,-25.889799,7.702724,-19.257191,-16.549416,8.471885,-13.292210,-23.333120,71.370733,2.387778,-14.692576,-18.328664,-15.035935,54.726940,-0.549020,-12.452369
