-10.061524,2.953048,-4.556344,-0.219852,1.933333,0.308263,-5.548257,1.306477,-6.781460,50.877775,1.385031,-5.363348,-0.834195,-6.404730,-0.002457,-14.343786,3.570199,-6.980392,-1.165667
23.434379,-11.181506,-9.170672,-3.735485,-2.776150,3.411398,-6.806516,-1.421378,-12.561334,47.682231,-1.164569,0.834836,-2.917479,-13.591440,-0.235615,-16.593271,8.440513,-2.149020,0.629160
24.406683,-8.135073,-9.204852,-1.679896,-3.891554,2.107851,-3.346304,1.167773,-10.775418,46.796979,-1.445457,5.827039,-3.435065,-15.552636,-2.234943,-19.106432,10.764981,-7.607843,-4.565484
19.861158,-7.463066,-6.829328,-0.488808,-4.449256,5.141772,-2.737469,-3.039597,-8.291371,47.617456,-1.899199,15.474891,-2.166979,-14.197391,-5.318456,-22.105745,11.152392,-12.172549,-7.999817
23.993454,-6.186252,-9.683375,-3.370474,-5.440726,2.661570,-4.929274,-5.175647,-5.515084,47.164034,-5.550744,20.831693,-2.995117,-14.366796,-9.194705,-21.586633,17.424765,-14.290196,-3.702586
18.524239,-3.375021,-6.812238,-0.719341,-3.147951,-5.367361,-11.880140,-5.776699,-2.081254,51.374380,-3.865415,25.627573,-0.057816,-12.490303,-10.004929,-22.130465,13.790478,-10.729412,-10.743832
34.129732,4.252262,-9.127947,-6.002396,-8.786938,15.823941,-4.777066,-7.968231,-1.748425,47.639048,-8.078737,32.695186,-2.516350,-18.295705,-14.190112,-28.260929,9.584298,-17.239216,-17.008469
43.706935,7.567498,-13.785000,-10.363317,-14.611826,26.160037,-3.731899,-10.390936,-0.806760,45.501488,-10.736370,42.791775,3.487648,-20.035370,-15.472480,-32.718700,12.056352,-29.835294,-18.665232
61.475807,7.959503,-11.828183,-10.440162,-17.586236,29.436210,-9.211414,-13.877043,1.498695,48.373159,-10.952438,46.101213,-2.943359,-18.888624,-16.434257,-37.069352,11.798077,-33.333333,-24.015198
63.785031,13.145159,-12.221256,-10.824384,-14.240024,35.354086,-6.035325,-15.153124,1.425635,47.423133,-13.761318,44.923278,-8.533288,-19.123186,-19.465309,-36.550240,5.175189,-29.050980,-26.155184
65.899794,17.199603,-11.546197,-11.650462,-15.603296,33.173816,-10.408789,-23.429160,3.219669,46.948119,-16.138064,46.746273,5.001587,-17.285786,-20.887572,-36.360723,1.079698,-28.501961,-27.380499
73.265003,30.706950,-12.520333,-16.395605,-22.605554,41.398856,-6.197681,-18.454292,4.981231,44.421912,-18.622843,54.739406,2.284260,-20.771633,-22.181598,-41.733120,-1.078737,-38.509804,-32.609659
82.137285,25.050889,-14.477150,-17.913283,-22.481621,45.851682,-12.488975,-13.220508,2.716365,40.794537,-18.493202,59.871839,3.914656,-26.498848,-21.278111,-39.096361,-6.115084,-41.505882,-26.672923
87.120348,17.412406,-11.255665,-16.952728,-23.906859,52.715496,-9.383917,-18.787182,9.170016,42.327535,-18.493202,55.384466,7.253086,-24.433402,-22.560479,-39.351797,-7.111284,-44.956863,-34.042069
61.475807,24.143679,-12.674144,-15.377417,-21.985885,56.949142,-1.093614,-15.717189,11.053346,43.795758,-18.730877,62.255756,4.665156,-23.306203,-24.658900,-39.557794,-9.933852,-38.054902,-43.137011
80.508675,33.025376,-14.186618,-18.105394,-25.208164,61.517327,-8.480812,-22.328771,8.406943,41.291142,-22.209567,71.314641,-5.246616,-27.958343,-27.678294,-42.655985,-13.291417,-26.447059,-42.136049
115.074113,32.566171,-14.870222,-24.041627,-28.864210,68.300389,-6.360037,-24.381598,7.976699,39.887694,-23.095445,69.519692,-7.523995,-29.886961,-30.196399,-46.874800,-21.021195,-37.145098,-38.943328
106.274754,29.934142,-11.264210,-17.067994,-27.996674,64.228244,-3.904402,-24.187411,8.236469,45.156023,-16.505379,73.838788,-10.357778,-31.704814,-25.667308,-46.512245,-30.208377,-41.176471,-40.945251
