96.162783,40.271855,-37.172808,-42.061646,-2.094514,-35.256672,-56.152590,-20.719799,-4.264942,-32.184787,-52.134951,165.717754,16.349660,-23.846998,-38.590082,-47.583429,131.821790,-14.054902,-44.120714
97.451087,22.004456,-29.601892,-36.701747,4.845777,-38.590524,-53.686809,-13.386954,-5.076722,-24.476616,-45.631312,144.683192,6.166155,-17.109865,-33.792859,-41.807279,122.357885,-14.917647,-42.619272
93.707713,31.558160,-30.370947,-37.028336,5.155612,-43.770108,-51.292058,-11.916686,-7.698772,-26.117571,-45.199176,127.967727,31.890181,-18.647547,-31.892622,-42.079194,113.041566,-13.317647,-43.861845
82.744976,25.118090,-31.302358,-34.242725,5.775280,-38.959670,-51.028229,-11.334127,-5.880385,-25.836881,-44.162051,111.224216,46.938994,-20.465400,-29.817517,-42.960861,112.598810,-14.854902,-33.386267
51.655528,35.982208,-29.311360,-34.300359,6.271015,-49.964843,-56.842603,-13.386954,-1.188296,-22.187915,-42.498329,80.177203,85.861463,-10.314092,-27.899794,-41.477684,110.163653,-5.772549,-34.853193
57.124743,28.298924,-32.789197,-32.417670,14.140810,-48.661295,-51.900893,-5.933898,-6.781460,-27.369879,-45.933806,106.596612,54.689845,-13.448096,-29.969070,-38.536049,124.424079,-9.349020,-42.101534
64.830259,5.282673,-31.926146,-29.574426,14.326711,-47.357748,-53.067826,-5.286610,-13.381231,-27.413062,-44.226871,139.775128,14.046403,-11.767071,-27.678294,-36.640879,138.407782,-7.498039,-40.703639
62.618265,0.948226,-30.806744,-28.248859,16.929320,-52.225864,-48.369650,-0.043580,-18.227558,-27.996033,-39.300526,115.487221,8.948180,-13.148379,-23.819532,-35.808652,139.717601,-1.992157,-24.498421
62.739803,-3.789425,-29.960784,-24.291371,21.886671,-57.428519,-47.841993,1.870542,-18.308736,-27.369879,-35.627375,104.997986,11.665507,-16.582101,-21.394690,-30.428016,133.113161,-3.262745,-19.856031
44.946624,10.479530,-25.799344,-22.600793,17.177188,-60.462440,-49.668498,-1.412131,-13.632883,-22.425422,-34.417395,96.892668,27.775372,-8.756863,-18.631769,-32.158389,133.186954,-8.941176,-31.418860
32.160815,23.303670,-30.661479,-26.596704,19.903731,-67.349325,-51.292058,-1.042252,-12.545098,-25.124361,-38.522683,74.932586,48.323537,-8.411536,-20.969177,-31.317922,144.348089,-2.368627,-26.621149
